,SMILES,Solubility_logS
7470,CC[S](=O)CCS[P](=S)(OC)OC,-0.9137
7471,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC1C(O)C2O,-0.91
7472,COC(=O)N1C=C(F)C(=O)NC1=O,-0.91
7473,C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-0.91
7474,O=C(NC(CO)C(=O)O)C1=CC=CC=C1,-0.91
7475,COC1=NC2=C(C=NC=N2)N=C1,-0.91
7476,[Li+].[Li+].[Na+].[Na+].COc1cc(ccc1N\N=C/2C(=O)c3c(O)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O)N(O)\N=C\4C=CC(=N\N=C\5C(=O)c6c(O)cc(cc6C=C5[S]([O-])(=O)=O)[S]([O-])(=O)=O)\C(=C4)OC,-0.9094796776999999
7477,CN1C=C2N=CC=NC2=NC1=O,-0.9089
7478,[Ba++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-0.905288847
7479,COC1CCCC1,-0.9037886387999999
7480,[Cl-].CN(C)c1ccc2nc3cc(C)c(N)cc3[s+]c2c1,-0.9034
7481,[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)OCC[S](=O)(=O)c1ccc(N\N=C/2C(=O)c3c(Nc4nc(Cl)nc(Nc5cccc(c5)[S]([O-])(=O)=O)n4)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc1,-0.903187957
7482,BrCC#C,-0.9022
7483,[Na+].Oc1ccc(cc1NNC2=CC=C3C(=O)C=CC=C3C2=O)[S]([O-])(=O)=O,-0.9011960035
7484,COCC(C)C,-0.9007
7485,COC1=C2OC=CC2=C(CN)C2=C1OC(=O)C=C2,-0.9
7486,O=C(NC(=O)C)N,-0.9
7487,COc1ccc(cc1N)[S](O)(=O)=O,-0.8997243446
7488,NC(=O)NCC(=O)NCC(O)=O,-0.8996
7489,CC(=O)OC(C=C)C#N,-0.8986939452
7490,CC(C)C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(O)=O,-0.8969
7491,OC(=O)c1ccc2C(=O)OC(=O)c2c1,-0.8961963145999999
7492,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(O)=O,-0.8953
7493,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,-0.8951600114
7494,CC(O)(C(O)=O)c1ccccc1,-0.8949
7495,CC(C)C1NC(=O)CNC1=O,-0.8926
7496,[Li+].[Na+].[Na+].[O-][S](=O)(=O)c1cc(NC(=O)c2ccccc2)c3C(=O)C(=N/Nc4ccc5c(CNc6nc(F)nc(F)c6Cl)cccc5c4[S]([O-])(=O)=O)/C(=Cc3c1)[S]([O-])(=O)=O,-0.8900865081
7497,CC(C(=O)O)S(=O)(=O)C1=CC=CC=C1,-0.89
7498,COC1=CC=C(CC2NC(=O)N(C)C2=O)C=C1,-0.89
7499,O=C(O)Cc(cccc1)c1,-0.89
7500,O=C1C=CC(=O)C=C1,-0.89
7501,CC(O)(C)C(C)CC,-0.89
7502,CCCC(C)C(O)=O,-0.889
7503,[Na+].[Na+].[Na+].[Na+].OCCNc1nc(Nc2cccc(c2)[S](O)(=O)=O)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(NCCO)nc(Nc6cccc(c6)[S](O)(=O)=O)n5)cc4[S](O)(=O)=O)c(c3)[S](O)(=O)=O)n1,-0.8876904267
7504,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,-0.8834
7505,[Na+].[O-]C(=O)C(F)(F)C(F)F,-0.8829
7506,CC1CCC(O)CC1,-0.8815
7507,Brc1ccccn1,-0.8806
7508,CCl,-0.88
7509,CC(=O)C(CCC)C(=O)C,-0.88
7510,OC1CCCCCC1,-0.88
7511,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Cl)nc(Nc9ccc(cc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)n8)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)n2)c(c1)[S]([O-])(=O)=O,-0.8795540191
7512,[O-][N+](=O)C1=NC(=O)NN1,-0.8786253202
7513,C[C@H](N)[C@@H](O)c1ccccc1,-0.8786
7514,[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cc2C=CC(=O)\C(=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)c2c(c1)[S]([O-])(=O)=O,-0.8783
7515,CC1=CC(=O)CC(C)(C)C1=O,-0.8779041501
7516,Oc1cccc(Br)c1,-0.8764
7517,Clc1cnc2cncnc2n1,-0.8749
7518,CCCCC(C)O,-0.8726
7519,[Na+].CC1=NN(C(=O)C1N=Nc2ccc(C)c(c2)[S](=O)(=O)Nc3ccccc3)c4ccc(cc4)[S]([O-])(=O)=O,-0.8725523685
7520,OC(=O)C1CCC(CC1)C(O)=O,-0.8723707236
7521,CCC(Br)(Br)C(O)=O,-0.8722
7522,c1c(Cl)nc2cncnc2n1,-0.87
7523,CC(C(=O)N(C)C)S(=O)(=O)C1=CC=CC=C1,-0.87
7524,CC(Cl)C(Cl)(Cl)C(O)O,-0.8666
7525,[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,-0.8655
7526,[K+].[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.8645162178
7527,CC1CCCCC1O,-0.864495868
7528,O=C1OCc2ccccc12,-0.8627210528
7529,CCC(=O)OC(C)C(=O)OC,-0.8622
7530,CCOc1ccc(N)cc1,-0.8608353259999999
7531,CCC(NC=NN)C(O)=O,-0.8608
7532,CCC(C(CC)C(O)=O)C(O)=O,-0.8608
7533,O=Cc(c(O)ccc1)c1,-0.86
7534,CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCO,-0.86
7535,COC1=CC=C(CC2NC(=O)N(C(C)C(=O)O)C2=O)C=C1,-0.86
7536,CC\C=C/C#N,-0.8598992117
7537,CC1(C)CC(O)CC(C)(C)N1CCO,-0.8598205529
7538,NC(C(O)C(O)C(O)CO)C(O)=O,-0.8590000000000001
7539,CCOC=C,-0.858
7540,CN(N=O)C(N)=O,-0.8548
7541,[Na+].[Na+].Cc1cc(ccc1NNC2=C(C=C3C=CC(=O)C=C3C2=O)[S]([O-])(=O)=O)C4(CCCCC4)c5ccc(NNC6=C(C=C7C=CC(=O)C=C7C6=O)[S]([O-])(=O)=O)c(C)c5,-0.8547884607999999
7542,OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8547
7543,Cc1ccccc1N,-0.8539252345
7544,COC1CCC=CO1,-0.853333105
7545,CC(C)CC(C)=O,-0.8514795392
7546,CCC(C)(O)C(C)C,-0.8504
7547,OC(CC)(CC)CC,-0.85
7548,OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,-0.85
7549,CCCCC=O,-0.85
7550,OC(=O)C1=CC(=CC=C1O)O,-0.85
7551,NC(CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)O,-0.85
7552,CC1(C)N=C(C2=CC=CC=C2)NC1=O,-0.85
7553,ON=C1CCCCC1,-0.8495729560999999
7554,CN(CCOC(=O)c1ccccc1)C(C)=O,-0.8494
7555,CCC[C@H]1CCCCN1,-0.8493
7556,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.8477
7557,OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-0.8471
7558,OC(=O)COC1CCCC1,-0.8471
7559,[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-0.8462
7560,NNC(N)=S,-0.8457609068
7561,CC1CCC(=O)N1c2ccccc2,-0.8457
7562,CCOC(=O)N1CCN(CC1)CN2CCN(CC2)C(=O)OCC,-0.8443
7563,[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c([O-])c(Br)cc24)Br,-0.8400175948
7564,NS(=O)(=O)C1=CC=C(NO)C=C1,-0.84
7565,[Na+].CC1=NN(C(=O)C1N\N=C\2C=C(C=C(Cl)C2=O)[N+]([O-])=O)c3ccc(cc3)[S]([O-])(=O)=O,-0.8385771725
7566,CNc1ccc(O)cc1.CNc2ccc(O)cc2.O[S](O)(=O)=O,-0.838079267
7567,CC(O)(CCC(C)(O)C(O)=O)C(O)=O,-0.8372
7568,OC(=O)c1cccc(C(O)=O)c1C(O)=O,-0.8370000000000001
7569,OC(=O)C=C(Br)Br,-0.8358
7570,NC(Cc1sccc1)C(O)=O,-0.8356
7571,[Na+].COc1ccc(cc1)N=Nc2ccc(cc2OC)N=Nc3cccc(c3)[S]([O-])(=O)=O,-0.8354591701
7572,CCC(=O)N(C1CC[NH2+]CC1)c2ccccc2,-0.8352255084
7573,OC(=O)c1cccnc1,-0.835
7574,CCCC(=O)CC,-0.8334
7575,CCCC(=O)OC,-0.8331
7576,O=C1CNC(=O)CN1,-0.8312
7577,[K+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-0.8308225768999999
7578,O=C(C=C)CCC,-0.83
7579,C=CCS(=O)SCC=C,-0.83
7580,OC(=O)CC[P](O)(=O)c1ccccc1,-0.8283051545000001
7581,NNc1cccc(c1)[S](O)(=O)=O,-0.8275
7582,[Na+].[Na+].Nc1ccc(N=Nc2ccc(cc2)N=Nc3c(N)c4C(=O)C(=N/Nc5ccccc5)/C(=Cc4cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(N)c1,-0.827397585
7583,N[C@@H]([C@@H](O)C(O)=O)C(O)=O,-0.8271
7584,Cc1oc(cc1)C(O)=O,-0.8243
7585,CCc1cccc(C)n1,-0.8234
7586,NCC(O)C(O)=O,-0.8229
7587,COc1ccccc1O,-0.8221
7588,COc1cc(ccc1NC(=O)c2ccc(cc2)N=Nc3c(O)nc(NC#N)nc3[O-])N=Nc4ccc5cc(cc(c5c4)[S]([O-])(=O)=O)[S]([O-])(=O)=O.OCC[NH+](CCO)CCO.OCC[NH+](CCO)CCO.OCC[NH+](CCO)CCO,-0.8216489824
7589,CC1(CCN2CCCCC2)NC(=O)NC1=O,-0.8213
7590,CCC(C)C=O,-0.8212312637000001
7591,Cc1cc(C)c(N)c(C)c1N,-0.8207163555
7592,O1C=CC=C1,-0.82
7593,OC(=O)CCCCC(O)=O,-0.82
7594,CCCOC(=O)CC,-0.82
7595,O=C(OCC)CC(=O)OCC,-0.82
7596,CCOC1=C2OC3C(O)C=CC4C5CC(=C2C43CCN5C)C=C1,-0.82
7597,CCCCOCCOCCOC(C)=O,-0.8188
7598,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-0.8186
7599,CC(=O)OC[C@@H](OC(C)=O)C=C,-0.8176814122
7600,[Na+].[Na+].OCC1=CC(=N/Nc2ccc(c3ccccc23)[S]([O-])(=O)=O)\C(=O)/C(=N/Nc4ccc(c5ccccc45)[S]([O-])(=O)=O)C1=O,-0.8171647444
7601,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,-0.8167
7602,N[C@@H](CO[P](O)(O)=O)C(O)=O,-0.8149408723
7603,ClCCN(CCCl)[P]1(=O)NCCCO1,-0.8147
7604,CCCCOCC1CO1,-0.8135
7605,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN(CC)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CC)CC)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.8122490226000001
7606,CCC(=O)C(C)C,-0.8106
7607,C1C2(COP(=O)(O1)OC2)[N+](=O)[O-],-0.81
7608,CCC(=O)OCN1C=C(F)C(=O)NC1=O,-0.81
7609,CCC(CC)C(O)=O,-0.8098
7610,COC(=O)\C=C(/C)N,-0.8059235439
7611,[Na+].CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(c2cc1C)c4ccc(cc4[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.8053203897
7612,[Cl-].CCN(CC)c1ccc(cc1)/C=C(C#N)/C(=O)OCCC[N+](C)(C)CCOC(=O)\C(=C\c2ccc(cc2)N(CC)CC)C#N,-0.8036189217
7613,CCCC(O)CC,-0.8025
7614,NC(=O)NCCC(O)=O,-0.8014
7615,CCOC(=O)CCl,-0.8005
7616,[Na+].[Na+].[Na+].CCN(c1ccccc1)c2nc(Cl)nc(Nc3cc(cc4C=C(\C(=N/Nc5ccc(C)cc5[S]([O-])(=O)=O)C(=O)c34)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2,-0.8004343948
7617,O=C(OC)C(=C)C,-0.8
7618,O=C(CCCC)C,-0.8
7619,Oc(ccc(N)c1)c1,-0.8
7620,CCCN(=O)=O,-0.8
7621,CN(C)N=NC1=CC=C(C(=O)O)C=C1,-0.8
7622,NC(=O)OCC(C)(C)C,-0.8
7623,NC1=CC=C(S(=O)(=O)NC2=C(C(=O)O)C=CC=C2)C=C1,-0.8
7624,CN1C=CC(=O)NC1=O,-0.7998
7625,OC(=O)CCSCCC(O)=O,-0.7991431977
7626,CCOC(=O)OCC,-0.7982097075
7627,CCC(CC)(CC(O)=O)C(O)=O,-0.7962
7628,N[C@@H](Cc1cc(Cl)c(O)c(Cl)c1)C(O)=O,-0.7959999999999999
7629,CBr,-0.7956
7630,OC(=O)C[C@@H](Cl)C(O)=O,-0.7953
7631,CC(C)CC(C)O,-0.7945
7632,CCN(CC)CCCNc1nc(Nc2ccc(cc2)N=Nc3c(O)c4c(Nc5nc(NCC(C)N)nc(NCC(C)N)n5)cc(cc4cc3[S](O)(=O)=O)[S](O)(=O)=O)nc(Nc6ccc(cc6)N=Nc7c(O)c8c(Nc9nc(NCC(C)N)nc(NCC(C)N)n9)cc(cc8cc7[S](O)(=O)=O)[S](O)(=O)=O)n1.CC(O)C(O)=O,-0.7942190429000001
7633,CN1C(=O)N=CC2=C1NC(=O)N2,-0.794
7634,CCN(CC)C(=O)CCC(O)=O,-0.7937
7635,CCOCCCC(C)OCCOCC(C)CO,-0.790860844
7636,Cc1ccc(NO)cc1,-0.7894
7637,CC[C@H](C)[C@@H](N)C(O)=O,-0.7875
7638,OCCc1ccccc1,-0.7859239136
7639,CC\C=C/CCO,-0.7858548038
7640,C[C@H](NC(N)=O)C(O)=O,-0.7845
7641,Cc1cc(C)c(C)cn1,-0.7824
7642,NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,-0.7814
7643,CC(=O)OCC(=C)COC(C)=O,-0.7796166704
7644,[nH]1nc2ccccc2n1,-0.7794
7645,Oc1ccc(CC=C)cc1O,-0.7787
7646,N\C(NO)=C(/N)N=O,-0.7773
7647,Oc1ccccc1C#N,-0.7749656265
7648,CN(CCC#N)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C.[O-][S]([O-])(=O)=O,-0.7741720686
7649,Cc1cccc(Cl)c1O,-0.7739
7650,CCCCN[P](N)(N)=S,-0.7730339165000001
7651,[Na+].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)Cc3cccc(c3)[S]([O-])(=O)=O)c4ccc(cc4)N(CC)Cc5cccc(c5)[S]([O-])(=O)=O,-0.7717026898999999
7652,NC1=NN=C(C2=CC=C(O)C=C2)O1,-0.77
7653,OCC1OC(C(O)C1O)N2C=CC(=O)CC2=O,-0.77
7654,OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O ,-0.77
7655,CCC(=O)OCN1C(=O)NC=C(F)C1=O,-0.77
7656,CCOCCOCC,-0.77
7657,CN(N=O)C(C)=O,-0.7684
7658,CCOC(=O)NCC(C)C,-0.768
7659,[Na+].[Na+].[Na+].[Na+].Oc1cc(O)c(cc1N=Nc2ccc(Nc3ccc(cc3[S]([O-])(=O)=O)[N+]([O-])=O)cc2)N=Nc4cc(cc5cc(c(N=Nc6ccc(Nc7ccc(cc7[S]([O-])(=O)=O)[N+]([O-])=O)cc6)c(O)c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.7667514499
7660,CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.7661
7661,[Na+].Nc1cc(N)c(cc1N=Nc2cc(ccc2O)[N+]([O-])=O)[S]([O-])(=O)=O,-0.7639420940999999
7662,NO,-0.763033718
7663,COCC(=O)c1ccccc1,-0.7616
7664,CCCCS(=O)(=O)NS(=O)(=O)CCCC,-0.76
7665,CC(C)(NC(=O)C1=CC=CC=C1)C(=O)O,-0.76
7666,CC(C)CC=O,-0.7590833569
7667,[Na+].[Na+].[Na+].CCN1C(=O)C(=N/Nc2cc(Nc3nc(Cl)nc(Nc4ccc(c(Nc5nc(N)nc(Cl)n5)c4)[S]([O-])(=O)=O)n3)c(cc2[S]([O-])(=O)=O)[S]([O-])(=O)=O)\C(=C(C(N)=O)C1=O)C,-0.7590012125
7668,COC(=O)CCS,-0.7575876082999999
7669,CC(O)C(Cl)(Cl)Cl,-0.7574
7670,[Na+].[K+].Nc1c(cc(NC2CCC(CC2)Nc3nc(F)nc(Nc4cc(ccc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)n3)c5C(=O)c6ccccc6C(=O)c15)[S]([O-])(=O)=O,-0.7569465698000001
7671,S=C1NNC(=S)S1,-0.7552
7672,[Li+].[Li+].[O-]C([O-])=O,-0.7546423143000001
7673,CNC(CC(O)=O)C(O)=O,-0.7544
7674,CCn1cnc2N(C)C(=O)N(C)C(=O)c12,-0.7544
7675,COc1cc(C([O-])=O)c(cc1OC)[N+]([O-])=O,-0.7543
7676,Clc1ccccn1,-0.7541456686
7677,Oc1ccccc1Cl,-0.7538392019
7678,CCCCOC(=O)C(C)OC(C)=O,-0.7536
7679,[Na+].[Na+].[Na+].CN(c1ccc2c(c1)C=C(/C(=N/Nc3ccccc3[S]([O-])(=O)=O)C2=O)[S]([O-])(=O)=O)c4nc(Cl)nc(Nc5cccc(c5)[S]([O-])(=O)=O)n4,-0.7520299872
7680,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC9C(O)C(O)C(OC9CO)OC1C(O)C2O,-0.75
7681,CC1(C(=O)O)NCCC2=C1C=C(O)C(O)=C2,-0.75
7682,CC1NC(=O)C(C)NC1=O,-0.75
7683,NC(=S)SCC(O)=O,-0.7482
7684,COc1ccc(N)cc1,-0.7480293677
7685,CCOC(=O)CC1(C)CCC(=O)O1,-0.7472
7686,COc1ccc(CO)cc1,-0.7447271456
7687,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-0.7443
7688,OCCOc1ccccc1,-0.742461176
7689,CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,-0.7420620876999999
7690,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.7418
7691,OC(=O)\C=C\CBr,-0.7403
7692,O=C(OCC)C=C,-0.74
7693,O=CC(=O)C1=CC=CC=C1,-0.74
7694,O=C(O)C(N)CC(=O)N,-0.74
7695,CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C,-0.74
7696,Nc1ccccc1O,-0.7369
7697,CC1C=CCC2C1C(=O)OC2=O,-0.7362684615999999
7698,CNC(=O)O\N=C(\C)C(C)SC,-0.7353
7699,CC(C)CC(NC=O)C(O)=O,-0.7328
7700,Cc1ccnc(NC(=O)c2cnccn2)n1,-0.7308
7701,CC(C)(C)NC(N)=O,-0.7306
7702,CCC(C)OC,-0.7306
7703,CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCOC(C)=O,-0.73
7704,COC1=C(OCC(O)CO)C=CC=C1,-0.73
7705,NCC(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,-0.73
7706,CCOC(=O)N1CCN(CC1)C(=O)OCC,-0.7288
7707,CC(C)COC(=O)C(C)(C)O,-0.7276
7708,CN1C(=O)N(C)c2nc(C)[nH]c2C1=O,-0.7276
7709,OC(=O)CNC(=O)c1occc1,-0.7272
7710,C#CC#C,-0.7241
7711,CC(C)(C)C(C)(C)O,-0.723
7712,C=C\C=C/C#N,-0.7221
7713,CC(=O)C(C)(C)C,-0.7219
7714,CCC(C)C(C)O,-0.7216
7715,O=C(OCCC)C,-0.72
7716,CCC(C)CCO,-0.72
7717,CCN1C(=O)N(C)c2ncn(C)c2C1=O,-0.7190000000000001
7718,[Cl-].C(c1ccccc1)[P+](c2ccccc2)(c3ccccc3)c4ccccc4,-0.7188245606999999
7719,ClCOCCl,-0.7181
7720,OCCOCCOc1ccccc1,-0.7165256146
7721,[Na+].[Na+].COc1cc(ccc1NC(=O)Nc2ccc(cc2OC)N=Nc3cccc(c3)[S]([O-])(=O)=O)N=Nc4cccc(c4)[S]([O-])(=O)=O,-0.714875651
7722,[Na+].[O-][S](=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC2CCCCC2,-0.7147015973999999
7723,O=C1OC(=O)C2CC=CCC12,-0.7139217719
7724,ClC1=NC2=C(C=N1)N=CC=N2,-0.71
7725,OCC1OC(CC1O)N2C=C(C(=O)NC2=O)C(F)(F)F,-0.71
7726,OC1=CC(=CC=C1)Cl,-0.71
7727,CC(=O)NC(CCC(=O)O)C(=O)O,-0.71
7728,CCC(SC(CC)C(=O)O)C(=O)O,-0.71
7729,CNC(=O)ON=CC(C)(C)SC,-0.71
7730,[K+].OC(=O)C([O-])=O,-0.7096904801
7731,CC(C)CN1CCOCC1,-0.7089
7732,S=C1NCCN1,-0.7083
7733,[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,-0.7073891823999999
7734,CC(=C)C(=O)OCCOC(=O)CCC(O)=O,-0.706708916
7735,CCC(O)C(C)C,-0.7062
7736,CC(C)CC1(C)OCC(CO)O1,-0.7059803773000001
7737,OC1(CCCCC1)C#C,-0.7048960629000001
7738,[Zn++].CC(O)C([O-])=O.CC(O)C([O-])=O,-0.7035054304999999
7739,O/N=C/1CCCC=C1,-0.7034
7740,Cc1ccc(O)cc1,-0.7015479053
7741,CC(O)C(=O)NCCCCCCNC(=O)C(C)O,-0.7
7742,CC(O)C(O)C(O)C(O)C=NNC(N)=O,-0.7
7743,CCC(=O)N1C(=O)NC=C(F)C1=O,-0.7
7744,CCCCN(C)N=O,-0.6996
7745,CCOC(=O)C(C)OC(C)=O,-0.6994
7746,CCN(CC)c1ccc(cc1)C(c2ccc(cc2)N(CC)CC)c3c4cc(ccc4ccc3[S](O)(=O)=O)[S](O)(=O)=O,-0.6984761494
7747,C\C(=C/C(O)=O)C(O)=O,-0.6940000000000001
7748,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OCCN(CCO)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CCO)CCO)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.6924056004000001
7749,CC(CCCC(C)(C)O)CC=O,-0.6921365673000001
7750,CCC(CC#N)C#N,-0.6916
7751,ClC(Cl)(Cl)C=O,-0.691340871
7752,CCC(C)C(NC(C)=O)C(=O)O,-0.69
7753,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-0.69
7754,C[C@H]([C@H](C)C([O-])=O)C([O-])=O,-0.688
7755,CCOCCOC(C)(C)C,-0.6879152253
7756,COC(C)CCOC(C)=O,-0.6877845281999999
7757,Oc1ccc(Cl)cc1,-0.6876597172
7758,OC(=O)C(Cl)=C(Br)Br,-0.6873
7759,[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cccc2cc(NNC3=CC(=O)C4=CC(C=CC4=C3[S]([O-])(=O)=O)=NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc8cccc(c8c7)[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)ccc12,-0.6872171371
7760,CC(O)c1cc(N)ccc1N.[O-][S]([O-])(=O)=O,-0.6856367901
7761,CCO[P](=O)(OCC)N=C1SCS1,-0.6835
7762,CC(O)C(=O)OC(C)C(=O)OCC=C,-0.6826
7763,CCCCC(NC(C)=O)C(O)=O,-0.6823
7764,CCCOCC,-0.6806
7765,CCC(C)C(C)=O,-0.6805
7766,O=C(O)CC1(O)CC(=O)N(C2=CC=CC=C2)C1=O,-0.68
7767,[Na+].[Na+].CC(=O)Nc1ccc2C=C(\C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c2c1)[S]([O-])(=O)=O,-0.6794075026
7768,NNC(=O)c1sccn1,-0.6787
7769,O=CNc1ccccc1,-0.6785
7770,CC(=O)OCCBr,-0.6737
7771,CC(=O)OCN1C=C(F)C(=O)NC1=O,-0.67
7772,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4cc(Cl)ccc4Oc5ccccc5)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.6679306861
7773,CCCCOC(=O)\C=C/C(O)=O,-0.6677809794
7774,CCCC[NH+](C)C,-0.6670324644
7775,NC(=O)c1cnccn1,-0.667
7776,CC(C)C(O)C(C)(C)CO,-0.6667259261999999
7777,CC[C@H]1[C@H](C)OC1=O,-0.6665
7778,Cc1cccc(O)c1,-0.662918503
7779,CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608
7780,[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2ccc(cc2)[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O,-0.6605427703
7781,O=C(OCC)CC,-0.66
7782,CN(C)CCNC(=O)NC1CCCCC1,-0.66
7783,CCCOC(=O)CCOC,-0.6598
7784,CSCCC(N)C(O)=O,-0.6593
7785,CCCO[P](=O)(OC)OCCC,-0.6592
7786,CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.6586987459
7787,CCCCOC(N)=O,-0.6571
7788,C=CC(=O)NCNC(=O)C=C,-0.6552426764
7789,Cc1ccc(NCCO)cc1O,-0.6550553282
7790,COC(=O)CC(=C)C(=O)OC,-0.653770318
7791,[K+].[K+].[O-][S](=O)(=O)OO[S]([O-])(=O)=O,-0.6537301416
7792,CO[S](=O)(=O)OC,-0.6537
7793,CCCCOCNC(=O)C=C,-0.6536630282
7794,CCCCOCC(C)OCC(C)O,-0.6530596225
7795,NC(=O)NCNC(N)=O,-0.6525
7796,CCOc1nsc(N)n1,-0.6514
7797,CC(=O)NCC(O)=O,-0.649
7798,CN(CCO)c1nc2N(C)C(=O)N(C)C(=O)c2n1C,-0.6488
7799,CCN(CC)c1ccc(cc1)[C+](c2ccccc2)c3ccc(cc3)N(CC)CC.CC([O-])=O,-0.6479880176
7800,COC(=O)C(F)(F)F,-0.6479837034
7801,CCOC1CC1,-0.6407
